sentence_idx,discourse_type,source,article_title
5,Main Idea,news,Peaceful pawprints on a complex diplomatic relationship
6,Background,news,Peaceful pawprints on a complex diplomatic relationship
7,Background,news,Peaceful pawprints on a complex diplomatic relationship
8,Explanation,news,Peaceful pawprints on a complex diplomatic relationship
9,Transition,news,Peaceful pawprints on a complex diplomatic relationship
10,Background,news,Peaceful pawprints on a complex diplomatic relationship
11,Example,news,Peaceful pawprints on a complex diplomatic relationship
12,Background,news,Peaceful pawprints on a complex diplomatic relationship
13,Background,news,Peaceful pawprints on a complex diplomatic relationship
14,Background,news,Peaceful pawprints on a complex diplomatic relationship
15,Main Idea,news,Peaceful pawprints on a complex diplomatic relationship
16,Background,news,Peaceful pawprints on a complex diplomatic relationship
17,Background,news,Peaceful pawprints on a complex diplomatic relationship
18,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
19,Background,news,Peaceful pawprints on a complex diplomatic relationship
20,Explanation,news,Peaceful pawprints on a complex diplomatic relationship
21,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
22,Background,news,Peaceful pawprints on a complex diplomatic relationship
23,Background,news,Peaceful pawprints on a complex diplomatic relationship
24,Background,news,Peaceful pawprints on a complex diplomatic relationship
25,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
26,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
27,Background,news,Peaceful pawprints on a complex diplomatic relationship
28,Main Idea,news,Peaceful pawprints on a complex diplomatic relationship
29,Background,news,Peaceful pawprints on a complex diplomatic relationship
30,Implications,news,Peaceful pawprints on a complex diplomatic relationship
31,Transition,news,Peaceful pawprints on a complex diplomatic relationship
32,Other,news,Peaceful pawprints on a complex diplomatic relationship
33,Human Perspective,news,Peaceful pawprints on a complex diplomatic relationship
1,Main Idea,news,A brief history of 'panda diplomacy' - with new additions to global zoos
2,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
3,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
4,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
5,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
6,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
7,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
8,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
9,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
10,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
11,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
12,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
13,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
14,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
15,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
16,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
17,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
18,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
19,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
20,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
21,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
22,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
23,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
24,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
25,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
26,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
27,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
28,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
29,Example,news,A brief history of 'panda diplomacy' - with new additions to global zoos
30,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
31,Example,news,A brief history of 'panda diplomacy' - with new additions to global zoos
32,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
33,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
34,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
35,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
36,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
37,Example,news,A brief history of 'panda diplomacy' - with new additions to global zoos
38,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
39,Main Idea,news,A brief history of 'panda diplomacy' - with new additions to global zoos
40,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
41,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
42,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
43,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
44,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
45,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
46,Main Idea,news,A brief history of 'panda diplomacy' - with new additions to global zoos
47,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
48,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
49,Descriptive Color,news,A brief history of 'panda diplomacy' - with new additions to global zoos
50,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
51,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
52,Transition,news,A brief history of 'panda diplomacy' - with new additions to global zoos
53,Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
54,Example,news,A brief history of 'panda diplomacy' - with new additions to global zoos
55,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
56,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
57,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
58,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
59,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
60,Human Perspective,news,A brief history of 'panda diplomacy' - with new additions to global zoos
61,Explanation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
62,Human Perspective,news,A brief history of 'panda diplomacy' - with new additions to global zoos
63,Other,news,A brief history of 'panda diplomacy' - with new additions to global zoos
64,Other,news,A brief history of 'panda diplomacy' - with new additions to global zoos
1,Descriptive Color,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
2,Descriptive Color,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
3,Main Idea,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
4,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
5,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
6,Transition,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
7,Human Perspective,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
8,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
9,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
10,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
11,Explanation,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
12,Explanation,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
13,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
14,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
15,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
16,Human Perspective,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
17,Transition,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
18,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
19,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
20,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
21,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
22,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
23,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
24,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
25,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
26,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
27,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
28,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
29,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
30,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
31,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
32,Main Idea,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
33,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
34,Human Perspective,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
35,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
36,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
37,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
38,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
39,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
40,Explanation,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
41,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
42,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
43,Transition,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
44,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
45,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
46,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
47,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
48,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
49,Explanation,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
50,Main Idea,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
51,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
52,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
53,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
54,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
55,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
56,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
57,Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
58,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
59,Explanation,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
1,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
2,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
3,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
4,Transition,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
5,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
6,Explanation,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
7,Main Idea,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
8,Main Idea,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
9,Main Idea,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
10,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
11,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
12,Counterpoint,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
13,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
14,Explanation,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
15,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
16,Transition,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
17,Main Idea,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
18,Explanation,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
19,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
20,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
21,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
22,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
23,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
24,Implications,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
25,Transition,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
26,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
27,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
28,Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
29,Implications,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
30,Human Perspective,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
31,Human Perspective,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
32,Descriptive Color,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
33,Main Idea,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
1,Main Idea,news,Russia's war in Ukraine: How it came to this
2,Implications,news,Russia's war in Ukraine: How it came to this
3,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
4,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
5,Other,news,Russia's war in Ukraine: How it came to this
6,Background,news,Russia's war in Ukraine: How it came to this
7,Background,news,Russia's war in Ukraine: How it came to this
8,Background,news,Russia's war in Ukraine: How it came to this
9,Background,news,Russia's war in Ukraine: How it came to this
10,Background,news,Russia's war in Ukraine: How it came to this
11,Background,news,Russia's war in Ukraine: How it came to this
12,Background,news,Russia's war in Ukraine: How it came to this
13,Background,news,Russia's war in Ukraine: How it came to this
14,Background,news,Russia's war in Ukraine: How it came to this
15,Background,news,Russia's war in Ukraine: How it came to this
16,Explanation,news,Russia's war in Ukraine: How it came to this
17,Main Idea,news,Russia's war in Ukraine: How it came to this
18,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
19,Background,news,Russia's war in Ukraine: How it came to this
20,Background,news,Russia's war in Ukraine: How it came to this
21,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
22,Implications,news,Russia's war in Ukraine: How it came to this
23,Main Idea,news,Russia's war in Ukraine: How it came to this
24,Transition,news,Russia's war in Ukraine: How it came to this
25,Explanation,news,Russia's war in Ukraine: How it came to this
26,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
27,Background,news,Russia's war in Ukraine: How it came to this
28,Explanation,news,Russia's war in Ukraine: How it came to this
29,Implications,news,Russia's war in Ukraine: How it came to this
30,Implications,news,Russia's war in Ukraine: How it came to this
31,Explanation,news,Russia's war in Ukraine: How it came to this
32,Explanation,news,Russia's war in Ukraine: How it came to this
33,Explanation,news,Russia's war in Ukraine: How it came to this
34,Explanation,news,Russia's war in Ukraine: How it came to this
35,Explanation,news,Russia's war in Ukraine: How it came to this
36,Explanation,news,Russia's war in Ukraine: How it came to this
37,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
38,Background,news,Russia's war in Ukraine: How it came to this
39,Counterpoint,news,Russia's war in Ukraine: How it came to this
40,Main Idea,news,Russia's war in Ukraine: How it came to this
41,Background,news,Russia's war in Ukraine: How it came to this
42,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
43,Background,news,Russia's war in Ukraine: How it came to this
44,Background,news,Russia's war in Ukraine: How it came to this
45,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
46,Example,news,Russia's war in Ukraine: How it came to this
47,Background,news,Russia's war in Ukraine: How it came to this
48,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
49,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
50,Explanation,news,Russia's war in Ukraine: How it came to this
51,Implications,news,Russia's war in Ukraine: How it came to this
52,Implications,news,Russia's war in Ukraine: How it came to this
53,Main Idea,news,Russia's war in Ukraine: How it came to this
54,Explanation,news,Russia's war in Ukraine: How it came to this
55,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
56,Explanation,news,Russia's war in Ukraine: How it came to this
57,Background,news,Russia's war in Ukraine: How it came to this
58,Explanation,news,Russia's war in Ukraine: How it came to this
59,Other,news,Russia's war in Ukraine: How it came to this
1,Main Idea,news,"Russia’s war in Ukraine, explained"
2,Transition,news,"Russia’s war in Ukraine, explained"
3,Background,news,"Russia’s war in Ukraine, explained"
4,Background,news,"Russia’s war in Ukraine, explained"
5,Implications,news,"Russia’s war in Ukraine, explained"
6,Explanation,news,"Russia’s war in Ukraine, explained"
7,Implications,news,"Russia’s war in Ukraine, explained"
8,Explanation,news,"Russia’s war in Ukraine, explained"
9,Other,news,"Russia’s war in Ukraine, explained"
10,Example,news,"Russia’s war in Ukraine, explained"
11,Explanation,news,"Russia’s war in Ukraine, explained"
12,Explanation,news,"Russia’s war in Ukraine, explained"
13,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
14,Implications,news,"Russia’s war in Ukraine, explained"
15,Background,news,"Russia’s war in Ukraine, explained"
16,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
17,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
18,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
19,Explanation,news,"Russia’s war in Ukraine, explained"
20,Explanation,news,"Russia’s war in Ukraine, explained"
21,Implications,news,"Russia’s war in Ukraine, explained"
22,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
23,Background,news,"Russia’s war in Ukraine, explained"
24,Background,news,"Russia’s war in Ukraine, explained"
1,Background,news,"After 3 months, Russia still bogged down in Ukraine war"
2,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
3,Main Idea,news,"After 3 months, Russia still bogged down in Ukraine war"
4,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
5,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
6,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
7,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
8,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
9,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
10,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
11,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
12,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
13,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
14,Example,news,"After 3 months, Russia still bogged down in Ukraine war"
15,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
16,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
17,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
18,Human Perspective,news,"After 3 months, Russia still bogged down in Ukraine war"
19,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
20,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
21,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
22,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
23,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
24,Main Idea,news,"After 3 months, Russia still bogged down in Ukraine war"
25,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
26,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
27,Background,news,"After 3 months, Russia still bogged down in Ukraine war"
28,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
29,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
30,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
31,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
32,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
33,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
34,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
35,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
36,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
37,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
38,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
39,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
40,Main Idea,news,"After 3 months, Russia still bogged down in Ukraine war"
41,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
42,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
43,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
44,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
45,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
46,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
47,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
48,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
49,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
50,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
51,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
52,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
53,Explanation,news,"After 3 months, Russia still bogged down in Ukraine war"
54,Other,news,"After 3 months, Russia still bogged down in Ukraine war"
55,Other,news,"After 3 months, Russia still bogged down in Ukraine war"
1,Descriptive Color,news,How One Crack in the Line Opened a Path for the Russians
2,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
3,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
4,Background,news,How One Crack in the Line Opened a Path for the Russians
5,Explanation,news,How One Crack in the Line Opened a Path for the Russians
6,Transition,news,How One Crack in the Line Opened a Path for the Russians
7,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
8,Transition,news,How One Crack in the Line Opened a Path for the Russians
9,Explanation,news,How One Crack in the Line Opened a Path for the Russians
10,Implications,news,How One Crack in the Line Opened a Path for the Russians
11,Main Idea,news,How One Crack in the Line Opened a Path for the Russians
12,Explanation,news,How One Crack in the Line Opened a Path for the Russians
13,Background,news,How One Crack in the Line Opened a Path for the Russians
14,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
15,Background,news,How One Crack in the Line Opened a Path for the Russians
16,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
17,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
18,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
19,Example,news,How One Crack in the Line Opened a Path for the Russians
20,Example,news,How One Crack in the Line Opened a Path for the Russians
21,Explanation,news,How One Crack in the Line Opened a Path for the Russians
22,Example,news,How One Crack in the Line Opened a Path for the Russians
23,Explanation,news,How One Crack in the Line Opened a Path for the Russians
24,Explanation,news,How One Crack in the Line Opened a Path for the Russians
25,Implications,news,How One Crack in the Line Opened a Path for the Russians
26,Implications,news,How One Crack in the Line Opened a Path for the Russians
27,Implications,news,How One Crack in the Line Opened a Path for the Russians
28,Example,news,How One Crack in the Line Opened a Path for the Russians
29,Background,news,How One Crack in the Line Opened a Path for the Russians
30,Background,news,How One Crack in the Line Opened a Path for the Russians
31,Background,news,How One Crack in the Line Opened a Path for the Russians
32,Transition,news,How One Crack in the Line Opened a Path for the Russians
33,Example,news,How One Crack in the Line Opened a Path for the Russians
34,Transition,news,How One Crack in the Line Opened a Path for the Russians
35,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
36,Counterpoint,news,How One Crack in the Line Opened a Path for the Russians
37,Main Idea,news,How One Crack in the Line Opened a Path for the Russians
38,Implications,news,How One Crack in the Line Opened a Path for the Russians
39,Implications,news,How One Crack in the Line Opened a Path for the Russians
40,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
41,Explanation,news,How One Crack in the Line Opened a Path for the Russians
42,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
43,Explanation,news,How One Crack in the Line Opened a Path for the Russians
44,Descriptive Color,news,How One Crack in the Line Opened a Path for the Russians
45,Explanation,news,How One Crack in the Line Opened a Path for the Russians
46,Implications,news,How One Crack in the Line Opened a Path for the Russians
47,Implications,news,How One Crack in the Line Opened a Path for the Russians
48,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
49,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
50,Implications,news,How One Crack in the Line Opened a Path for the Russians
51,Implications,news,How One Crack in the Line Opened a Path for the Russians
52,Background,news,How One Crack in the Line Opened a Path for the Russians
53,Explanation,news,How One Crack in the Line Opened a Path for the Russians
54,Implications,news,How One Crack in the Line Opened a Path for the Russians
55,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
56,Implications,news,How One Crack in the Line Opened a Path for the Russians
57,Explanation,news,How One Crack in the Line Opened a Path for the Russians
58,Explanation,news,How One Crack in the Line Opened a Path for the Russians
59,Counterpoint,news,How One Crack in the Line Opened a Path for the Russians
60,Counterpoint,news,How One Crack in the Line Opened a Path for the Russians
61,Counterpoint,news,How One Crack in the Line Opened a Path for the Russians
62,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
63,Explanation,news,How One Crack in the Line Opened a Path for the Russians
64,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
65,Implications,news,How One Crack in the Line Opened a Path for the Russians
66,Explanation,news,How One Crack in the Line Opened a Path for the Russians
67,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
68,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
69,Implications,news,How One Crack in the Line Opened a Path for the Russians
70,Explanation,news,How One Crack in the Line Opened a Path for the Russians
1,Background,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
2,Main Idea,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
3,Supporting Evidence,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
4,Supporting Evidence,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
5,Transition,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
6,Explanation,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
7,Supporting Evidence,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
8,Counterpoint,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
9,Transition,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
10,Counterpoint,news,Australia urged to do more on climate crisis as activists rue trillion-dollar Cop29 funding gap
