sentence_idx,discourse_type,source,article_title
11,Limitations/Caveats,news,Excitement as Two New Pandas Arrive in US from China
12,Historical Background,news,Excitement as Two New Pandas Arrive in US from China
13,Explanatory Detail,news,Excitement as Two New Pandas Arrive in US from China
14,Methodology,news,Excitement as Two New Pandas Arrive in US from China
15,Implications,news,Excitement as Two New Pandas Arrive in US from China
16,Supporting Evidence,news,Excitement as Two New Pandas Arrive in US from China
17,Supporting Evidence,news,Excitement as Two New Pandas Arrive in US from China
18,Citation,news,Excitement as Two New Pandas Arrive in US from China
1,Introduction,news,Peaceful pawprints on a complex diplomatic relationship
2,Explanatory Detail,news,Peaceful pawprints on a complex diplomatic relationship
3,Main Idea,news,Peaceful pawprints on a complex diplomatic relationship
4,Descriptive Color,news,Peaceful pawprints on a complex diplomatic relationship
5,Explanatory Detail,news,Peaceful pawprints on a complex diplomatic relationship
6,Summary,news,Peaceful pawprints on a complex diplomatic relationship
7,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
8,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
9,Transition,news,Peaceful pawprints on a complex diplomatic relationship
10,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
11,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
12,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
13,Citation,news,Peaceful pawprints on a complex diplomatic relationship
14,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
15,Explanatory Detail,news,Peaceful pawprints on a complex diplomatic relationship
16,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
17,Transition,news,Peaceful pawprints on a complex diplomatic relationship
18,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
19,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
20,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
21,Clarification,news,Peaceful pawprints on a complex diplomatic relationship
22,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
23,Limitations/Caveats,news,Peaceful pawprints on a complex diplomatic relationship
24,Limitations/Caveats,news,Peaceful pawprints on a complex diplomatic relationship
25,Implications,news,Peaceful pawprints on a complex diplomatic relationship
26,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
27,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
28,Transition,news,Peaceful pawprints on a complex diplomatic relationship
29,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
30,Implications,news,Peaceful pawprints on a complex diplomatic relationship
31,Historical Background,news,Peaceful pawprints on a complex diplomatic relationship
32,Supporting Evidence,news,Peaceful pawprints on a complex diplomatic relationship
33,Expert Commentary,news,Peaceful pawprints on a complex diplomatic relationship
1,Introduction,news,A brief history of 'panda diplomacy' - with new additions to global zoos
2,Clarification,news,A brief history of 'panda diplomacy' - with new additions to global zoos
3,Descriptive Color,news,A brief history of 'panda diplomacy' - with new additions to global zoos
4,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
5,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
6,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
7,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
8,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
9,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
10,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
11,Citation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
12,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
13,Expert Commentary,news,A brief history of 'panda diplomacy' - with new additions to global zoos
14,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
15,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
16,Explanatory Detail,news,A brief history of 'panda diplomacy' - with new additions to global zoos
17,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
18,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
19,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
20,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
21,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
22,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
23,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
24,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
25,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
26,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
27,Explanatory Detail,news,A brief history of 'panda diplomacy' - with new additions to global zoos
28,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
29,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
30,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
31,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
32,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
33,Example,news,A brief history of 'panda diplomacy' - with new additions to global zoos
34,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
35,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
36,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
37,Example,news,A brief history of 'panda diplomacy' - with new additions to global zoos
38,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
39,Main Idea,news,A brief history of 'panda diplomacy' - with new additions to global zoos
40,Future Projection,news,A brief history of 'panda diplomacy' - with new additions to global zoos
41,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
42,Expert Commentary,news,A brief history of 'panda diplomacy' - with new additions to global zoos
43,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
44,Implications,news,A brief history of 'panda diplomacy' - with new additions to global zoos
45,Explanatory Detail,news,A brief history of 'panda diplomacy' - with new additions to global zoos
46,Explanatory Detail,news,A brief history of 'panda diplomacy' - with new additions to global zoos
47,Explanatory Detail,news,A brief history of 'panda diplomacy' - with new additions to global zoos
48,Explanatory Detail,news,A brief history of 'panda diplomacy' - with new additions to global zoos
49,Explanatory Detail,news,A brief history of 'panda diplomacy' - with new additions to global zoos
50,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
51,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
52,Transition,news,A brief history of 'panda diplomacy' - with new additions to global zoos
53,Historical Background,news,A brief history of 'panda diplomacy' - with new additions to global zoos
54,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
55,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
56,Expert Commentary,news,A brief history of 'panda diplomacy' - with new additions to global zoos
57,Expert Commentary,news,A brief history of 'panda diplomacy' - with new additions to global zoos
58,Supporting Evidence,news,A brief history of 'panda diplomacy' - with new additions to global zoos
59,Main Idea,news,A brief history of 'panda diplomacy' - with new additions to global zoos
60,Human Perspective,news,A brief history of 'panda diplomacy' - with new additions to global zoos
61,Human Perspective,news,A brief history of 'panda diplomacy' - with new additions to global zoos
62,Clarification,news,A brief history of 'panda diplomacy' - with new additions to global zoos
63,Citation,news,A brief history of 'panda diplomacy' - with new additions to global zoos
64,Clarification,news,A brief history of 'panda diplomacy' - with new additions to global zoos
1,Introduction,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
2,Main Idea,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
3,Explanatory Detail,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
4,Explanatory Detail,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
5,Explanatory Detail,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
6,Main Idea,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
7,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
8,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
9,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
10,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
11,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
12,Explanatory Detail,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
13,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
14,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
15,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
16,Expert Commentary,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
17,Transition,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
18,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
19,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
20,Explanatory Detail,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
21,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
22,Other,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
23,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
24,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
25,Expert Commentary,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
26,Explanatory Detail,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
27,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
28,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
29,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
30,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
31,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
32,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
33,Human Perspective,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
34,Human Perspective,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
35,Citation,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
36,Explanatory Detail,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
37,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
38,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
39,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
40,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
41,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
42,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
43,Transition,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
44,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
45,Limitations/Caveats,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
46,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
47,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
48,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
49,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
50,Implications,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
51,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
52,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
53,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
54,Supporting Evidence,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
55,Example,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
56,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
57,Transition,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
58,Historical Background,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
59,Main Idea,news,The debut of new pandas in D.C. marks the latest chapter in China's 'panda diplomacy'
1,Introduction,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
2,Historical Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
3,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
4,Transition,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
5,Expert Commentary,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
6,Clarification,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
7,Introduction,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
8,Clarification,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
9,Clarification,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
10,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
11,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
12,Counterpoint,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
13,Historical Background,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
14,Implications,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
15,Counterpoint,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
16,Clarification,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
17,Implications,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
18,Main Idea,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
19,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
20,Explanatory Detail,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
21,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
22,Supporting Evidence,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
23,Implications,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
24,Call to Action,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
25,Expert Commentary,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
26,Explanatory Detail,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
27,Implications,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
28,Explanatory Detail,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
29,Transition,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
30,Human Perspective,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
31,Human Perspective,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
32,Descriptive Color,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
33,Implications,news,The Giant Pandas Are Back at the National Zoo. But Are U.S.-China Relations Any Different?
1,Main Idea,news,Russia's war in Ukraine: How it came to this
2,Historical Background,news,Russia's war in Ukraine: How it came to this
3,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
4,Clarification,news,Russia's war in Ukraine: How it came to this
5,Introduction,news,Russia's war in Ukraine: How it came to this
6,Historical Background,news,Russia's war in Ukraine: How it came to this
7,Historical Background,news,Russia's war in Ukraine: How it came to this
8,Citation,news,Russia's war in Ukraine: How it came to this
9,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
10,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
11,Historical Background,news,Russia's war in Ukraine: How it came to this
12,Historical Background,news,Russia's war in Ukraine: How it came to this
13,Historical Background,news,Russia's war in Ukraine: How it came to this
14,Explanatory Detail,news,Russia's war in Ukraine: How it came to this
15,Historical Background,news,Russia's war in Ukraine: How it came to this
16,Counterpoint,news,Russia's war in Ukraine: How it came to this
17,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
18,Historical Background,news,Russia's war in Ukraine: How it came to this
19,Historical Background,news,Russia's war in Ukraine: How it came to this
20,Historical Background,news,Russia's war in Ukraine: How it came to this
21,Historical Background,news,Russia's war in Ukraine: How it came to this
22,Implications,news,Russia's war in Ukraine: How it came to this
23,Main Idea,news,Russia's war in Ukraine: How it came to this
24,Other,news,Russia's war in Ukraine: How it came to this
25,Main Idea,news,Russia's war in Ukraine: How it came to this
26,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
27,Explanatory Detail,news,Russia's war in Ukraine: How it came to this
28,Explanatory Detail,news,Russia's war in Ukraine: How it came to this
29,Explanatory Detail,news,Russia's war in Ukraine: How it came to this
30,Expert Commentary,news,Russia's war in Ukraine: How it came to this
31,Expert Commentary,news,Russia's war in Ukraine: How it came to this
32,Future Projection,news,Russia's war in Ukraine: How it came to this
33,Future Projection,news,Russia's war in Ukraine: How it came to this
34,Future Projection,news,Russia's war in Ukraine: How it came to this
35,Implications,news,Russia's war in Ukraine: How it came to this
36,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
37,Expert Commentary,news,Russia's war in Ukraine: How it came to this
38,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
39,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
40,Implications,news,Russia's war in Ukraine: How it came to this
41,Clarification,news,Russia's war in Ukraine: How it came to this
42,Clarification,news,Russia's war in Ukraine: How it came to this
43,Explanatory Detail,news,Russia's war in Ukraine: How it came to this
44,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
45,Historical Background,news,Russia's war in Ukraine: How it came to this
46,Human Perspective,news,Russia's war in Ukraine: How it came to this
47,Historical Background,news,Russia's war in Ukraine: How it came to this
48,Historical Background,news,Russia's war in Ukraine: How it came to this
49,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
50,Human Perspective,news,Russia's war in Ukraine: How it came to this
51,Future Projection,news,Russia's war in Ukraine: How it came to this
52,Future Projection,news,Russia's war in Ukraine: How it came to this
53,Transition,news,Russia's war in Ukraine: How it came to this
54,Implications,news,Russia's war in Ukraine: How it came to this
55,Supporting Evidence,news,Russia's war in Ukraine: How it came to this
56,Explanatory Detail,news,Russia's war in Ukraine: How it came to this
57,Historical Background,news,Russia's war in Ukraine: How it came to this
58,Implications,news,Russia's war in Ukraine: How it came to this
59,Citation,news,Russia's war in Ukraine: How it came to this
1,Main Idea,news,"Russia’s war in Ukraine, explained"
2,Other,news,"Russia’s war in Ukraine, explained"
3,Introduction,news,"Russia’s war in Ukraine, explained"
4,Historical Background,news,"Russia’s war in Ukraine, explained"
5,Implications,news,"Russia’s war in Ukraine, explained"
6,Implications,news,"Russia’s war in Ukraine, explained"
7,Implications,news,"Russia’s war in Ukraine, explained"
8,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
9,Call to Action,news,"Russia’s war in Ukraine, explained"
10,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
11,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
12,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
13,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
14,Implications,news,"Russia’s war in Ukraine, explained"
15,Implications,news,"Russia’s war in Ukraine, explained"
16,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
17,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
18,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
19,Explanatory Detail,news,"Russia’s war in Ukraine, explained"
20,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
21,Implications,news,"Russia’s war in Ukraine, explained"
22,Supporting Evidence,news,"Russia’s war in Ukraine, explained"
23,Historical Background,news,"Russia’s war in Ukraine, explained"
24,Main Idea,news,"Russia’s war in Ukraine, explained"
1,Introduction,news,"After 3 months, Russia still bogged down in Ukraine war"
2,Introduction,news,"After 3 months, Russia still bogged down in Ukraine war"
3,Main Idea,news,"After 3 months, Russia still bogged down in Ukraine war"
4,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
5,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
6,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
7,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
8,Transition,news,"After 3 months, Russia still bogged down in Ukraine war"
9,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
10,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
11,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
12,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
13,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
14,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
15,Expert Commentary,news,"After 3 months, Russia still bogged down in Ukraine war"
16,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
17,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
18,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
19,Future Projection,news,"After 3 months, Russia still bogged down in Ukraine war"
20,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
21,Expert Commentary,news,"After 3 months, Russia still bogged down in Ukraine war"
22,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
23,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
24,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
25,Cannot Determine,news,"After 3 months, Russia still bogged down in Ukraine war"
26,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
27,Human Perspective,news,"After 3 months, Russia still bogged down in Ukraine war"
28,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
29,Methodology,news,"After 3 months, Russia still bogged down in Ukraine war"
30,Expert Commentary,news,"After 3 months, Russia still bogged down in Ukraine war"
31,Future Projection,news,"After 3 months, Russia still bogged down in Ukraine war"
32,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
33,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
34,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
35,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
36,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
37,Expert Commentary,news,"After 3 months, Russia still bogged down in Ukraine war"
38,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
39,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
40,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
41,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
42,Future Projection,news,"After 3 months, Russia still bogged down in Ukraine war"
43,Counterpoint,news,"After 3 months, Russia still bogged down in Ukraine war"
44,Expert Commentary,news,"After 3 months, Russia still bogged down in Ukraine war"
45,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
46,Human Perspective,news,"After 3 months, Russia still bogged down in Ukraine war"
47,Implications,news,"After 3 months, Russia still bogged down in Ukraine war"
48,Main Idea,news,"After 3 months, Russia still bogged down in Ukraine war"
49,Main Idea,news,"After 3 months, Russia still bogged down in Ukraine war"
50,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
51,Supporting Evidence,news,"After 3 months, Russia still bogged down in Ukraine war"
52,Explanatory Detail,news,"After 3 months, Russia still bogged down in Ukraine war"
53,Summary,news,"After 3 months, Russia still bogged down in Ukraine war"
54,Citation,news,"After 3 months, Russia still bogged down in Ukraine war"
55,Citation,news,"After 3 months, Russia still bogged down in Ukraine war"
1,Introduction,news,How One Crack in the Line Opened a Path for the Russians
2,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
3,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
4,Descriptive Color,news,How One Crack in the Line Opened a Path for the Russians
5,Methodology,news,How One Crack in the Line Opened a Path for the Russians
6,Transition,news,How One Crack in the Line Opened a Path for the Russians
7,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
8,Summary,news,How One Crack in the Line Opened a Path for the Russians
9,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
10,Implications,news,How One Crack in the Line Opened a Path for the Russians
11,Implications,news,How One Crack in the Line Opened a Path for the Russians
12,Future Projection,news,How One Crack in the Line Opened a Path for the Russians
13,Clarification,news,How One Crack in the Line Opened a Path for the Russians
14,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
15,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
16,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
17,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
18,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
19,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
20,Example,news,How One Crack in the Line Opened a Path for the Russians
21,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
22,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
23,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
24,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
25,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
26,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
27,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
28,Summary,news,How One Crack in the Line Opened a Path for the Russians
29,Historical Background,news,How One Crack in the Line Opened a Path for the Russians
30,Historical Background,news,How One Crack in the Line Opened a Path for the Russians
31,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
32,Transition,news,How One Crack in the Line Opened a Path for the Russians
33,Example,news,How One Crack in the Line Opened a Path for the Russians
34,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
35,Human Perspective,news,How One Crack in the Line Opened a Path for the Russians
36,Counterpoint,news,How One Crack in the Line Opened a Path for the Russians
37,Implications,news,How One Crack in the Line Opened a Path for the Russians
38,Future Projection,news,How One Crack in the Line Opened a Path for the Russians
39,Implications,news,How One Crack in the Line Opened a Path for the Russians
40,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
41,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
42,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
43,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
44,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
45,Clarification,news,How One Crack in the Line Opened a Path for the Russians
46,Implications,news,How One Crack in the Line Opened a Path for the Russians
47,Implications,news,How One Crack in the Line Opened a Path for the Russians
48,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
49,Supporting Evidence,news,How One Crack in the Line Opened a Path for the Russians
50,Future Projection,news,How One Crack in the Line Opened a Path for the Russians
51,Implications,news,How One Crack in the Line Opened a Path for the Russians
52,Explanatory Detail,news,How One Crack in the Line Opened a Path for the Russians
